p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength
3.53E-185,0.987385711,0.541,0.181,1.05E-180,PVL_Immature s2,PMEPA1,subset,0.987385711
8.61E-121,0.977510829,0.368,0.068,2.56E-116,PVL_Immature s2,C11orf96,subset,0.977510829
5.52E-206,0.968834972,0.498,0.076,1.64E-201,PVL_Immature s2,SMOC2,subset,0.968834972
6.41E-223,0.964967623,0.565,0.109,1.91E-218,PVL_Immature s2,EHD2,subset,0.964967623
1.05E-190,0.952946849,0.484,0.113,3.11E-186,PVL_Immature s2,INAFM1,subset,0.952946849
3.06E-161,0.947157192,0.697,0.289,9.08E-157,PVL_Immature s2,CNN3,subset,0.947157192
2.06E-231,0.942022991,0.548,0.085,6.12E-227,PVL_Immature s2,DLC1,subset,0.942022991
2.36E-101,0.933062467,0.522,0.2,7.03E-97,PVL_Immature s2,PRSS23,subset,0.933062467
1.48E-153,0.923857212,0.396,0.063,4.40E-149,PVL_Immature s2,ADAMTS4,subset,0.923857212
3.33E-170,0.921396918,0.614,0.17,9.89E-166,PVL_Immature s2,EPAS1,subset,0.921396918
3.38E-244,0.91406088,0.384,0.027,1.00E-239,PVL_Immature s2,COL5A3,subset,0.91406088
3.18E-129,0.909201216,0.484,0.12,9.46E-125,PVL_Immature s2,C1R,subset,0.909201216
2.47E-176,0.897210498,0.315,0.025,7.35E-172,PVL_Immature s2,TDO2,subset,0.897210498
9.02E-159,0.890675951,0.596,0.16,2.68E-154,PVL_Immature s2,PRKCDBP,subset,0.890675951
8.29E-146,0.888245908,0.824,0.537,2.47E-141,PVL_Immature s2,LAPTM4A,subset,0.888245908
1.05E-156,0.887690857,0.526,0.155,3.12E-152,PVL_Immature s2,ISYNA1,subset,0.887690857
2.79E-186,0.881307101,0.438,0.061,8.31E-182,PVL_Immature s2,C1QTNF1,subset,0.881307101
4.88E-138,0.878760607,0.456,0.118,1.45E-133,PVL_Immature s2,CLEC11A,subset,0.878760607
5.08E-156,0.875482082,0.512,0.131,1.51E-151,PVL_Immature s2,NDRG2,subset,0.875482082
1.08E-98,0.869748567,0.386,0.101,3.22E-94,PVL_Immature s2,GPX3,subset,0.869748567
6.53E-98,0.861892163,0.45,0.142,1.94E-93,PVL_Immature s2,CSRP2,subset,0.861892163
6.49E-216,0.856346248,0.47,0.055,1.93E-211,PVL_Immature s2,ANGPT2,subset,0.856346248
5.07E-293,0.855104705,0.411,0.019,1.51E-288,PVL_Immature s2,CDH6,subset,0.855104705
4.37E-202,0.853291299,0.517,0.081,1.30E-197,PVL_Immature s2,PRRX1,subset,0.853291299
1.97E-168,0.851547266,0.534,0.147,5.85E-164,PVL_Immature s2,AC013461.1,subset,0.851547266
5.65E-190,0.849936044,0.47,0.071,1.68E-185,PVL_Immature s2,CHN1,subset,0.849936044
4.50E-247,0.849525868,0.439,0.038,1.34E-242,PVL_Immature s2,EGFLAM,subset,0.849525868
4.76E-224,0.849459606,0.406,0.036,1.42E-219,PVL_Immature s2,FAM13C,subset,0.849459606
1.59E-151,0.847939936,0.774,0.516,4.74E-147,PVL_Immature s2,MGST3,subset,0.847939936
1.37E-170,0.847282164,0.428,0.065,4.07E-166,PVL_Immature s2,NID1,subset,0.847282164
2.77E-225,0.844174289,0.47,0.051,8.23E-221,PVL_Immature s2,ADGRF5,subset,0.844174289
3.18E-100,0.842646175,0.423,0.114,9.45E-96,PVL_Immature s2,IFIT3,subset,0.842646175
3.99E-162,0.83953409,0.384,0.055,1.19E-157,PVL_Immature s2,SYNPO2,subset,0.83953409
4.15E-162,0.839365713,0.477,0.094,1.23E-157,PVL_Immature s2,COX7A1,subset,0.839365713
1.12E-250,0.834659372,0.357,0.019,3.34E-246,PVL_Immature s2,CSPG4,subset,0.834659372
4.18E-160,0.830674421,0.453,0.09,1.24E-155,PVL_Immature s2,NREP,subset,0.830674421
3.09E-198,0.829766627,0.404,0.09,9.18E-194,PVL_Immature s2,CAMK2N1,subset,0.829766627
5.12E-191,0.821528838,0.484,0.072,1.52E-186,PVL_Immature s2,DKK3,subset,0.821528838
1.40E-112,0.818319877,0.665,0.366,4.15E-108,PVL_Immature s2,CYB5R3,subset,0.818319877
4.72E-270,0.817711877,0.391,0.02,1.40E-265,PVL_Immature s2,PDE1A,subset,0.817711877
2.46E-154,0.814954095,0.456,0.124,7.33E-150,PVL_Immature s2,FBLIM1,subset,0.814954095
5.24E-146,0.812731723,0.462,0.104,1.56E-141,PVL_Immature s2,JAG1,subset,0.812731723
1.46E-128,0.810820507,0.566,0.198,4.35E-124,PVL_Immature s2,ARHGAP29,subset,0.810820507
3.06E-198,0.805033562,0.343,0.025,9.11E-194,PVL_Immature s2,CARMN,subset,0.805033562
3.00E-186,0.802280153,0.385,0.039,8.93E-182,PVL_Immature s2,MAP3K7CL,subset,0.802280153
7.50E-134,0.796860367,0.442,0.122,2.23E-129,PVL_Immature s2,LAMB2,subset,0.796860367
1.48E-142,0.794889117,0.377,0.066,4.40E-138,PVL_Immature s2,PDGFA,subset,0.794889117
3.27E-194,0.790213444,0.644,0.152,9.72E-190,PVL_Immature s2,COL1A1,subset,0.790213444
5.88E-26,0.785664801,0.156,0.051,1.75E-21,PVL_Immature s2,CXCL9,subset,0.785664801
1.10E-139,0.782907305,0.64,0.203,3.27E-135,PVL_Immature s2,PTRF,subset,0.782907305
4.14E-193,0.781877562,0.335,0.038,1.23E-188,PVL_Immature s2,S1PR3,subset,0.781877562
8.96E-112,0.778791963,0.289,0.051,2.66E-107,PVL_Immature s2,SERPINI1,subset,0.778791963
2.02E-113,0.777953566,0.47,0.14,6.02E-109,PVL_Immature s2,GAS6,subset,0.777953566
3.72E-193,0.770967508,0.681,0.175,1.11E-188,PVL_Immature s2,TAGLN,subset,0.770967508
9.13E-215,0.769392152,0.395,0.045,2.72E-210,PVL_Immature s2,ARHGEF17,subset,0.769392152
1.29E-92,0.768881878,0.824,0.567,3.85E-88,PVL_Immature s2,MT2A,subset,0.768881878
2.85E-143,0.767115493,0.792,0.374,8.49E-139,PVL_Immature s2,GSN,subset,0.767115493
6.76E-138,0.76380911,0.389,0.066,2.01E-133,PVL_Immature s2,TESC,subset,0.76380911
5.17E-150,0.7635101,0.46,0.088,1.54E-145,PVL_Immature s2,TMEM204,subset,0.7635101
5.43E-112,0.761823579,0.512,0.194,1.62E-107,PVL_Immature s2,HES4,subset,0.761823579
8.34E-67,0.760992118,0.476,0.29,2.48E-62,PVL_Immature s2,CD81,subset,0.760992118
1.87E-86,0.76055945,0.391,0.111,5.56E-82,PVL_Immature s2,ANGPTL4,subset,0.76055945
8.77E-90,0.758528114,0.371,0.107,2.61E-85,PVL_Immature s2,SDC2,subset,0.758528114
2.36E-130,0.75659185,0.385,0.07,7.03E-126,PVL_Immature s2,OLFML2B,subset,0.75659185
3.33E-168,0.753351115,0.375,0.05,9.90E-164,PVL_Immature s2,BMP1,subset,0.753351115
2.67E-112,0.750064429,0.364,0.07,7.94E-108,PVL_Immature s2,OLFML3,subset,0.750064429
8.14E-135,0.739997775,0.796,0.348,2.42E-130,PVL_Immature s2,IFI27,subset,0.739997775
9.52E-121,0.73819795,0.34,0.097,2.83E-116,PVL_Immature s2,AGRN,subset,0.73819795
1.23E-218,0.735964179,0.372,0.03,3.67E-214,PVL_Immature s2,GUCY1A2,subset,0.735964179
3.59E-204,0.735932206,0.319,0.02,1.07E-199,PVL_Immature s2,LPL,subset,0.735932206
2.77E-225,0.733634913,0.372,0.025,8.24E-221,PVL_Immature s2,FOXS1,subset,0.733634913
2.06E-86,0.733454709,0.742,0.473,6.12E-82,PVL_Immature s2,CD59,subset,0.733454709
2.65E-222,0.733098242,0.389,0.029,7.89E-218,PVL_Immature s2,RASL12,subset,0.733098242
1.18E-162,0.732437083,0.506,0.1,3.52E-158,PVL_Immature s2,MYLK,subset,0.732437083
3.37E-114,0.731573306,0.444,0.107,1.00E-109,PVL_Immature s2,ADAMTS1,subset,0.731573306
6.87E-133,0.727779134,0.431,0.085,2.04E-128,PVL_Immature s2,CRISPLD2,subset,0.727779134
1.76E-97,0.726671301,0.689,0.43,5.22E-93,PVL_Immature s2,MYH9,subset,0.726671301
6.44E-71,0.726251283,0.49,0.243,1.92E-66,PVL_Immature s2,EPHX1,subset,0.726251283
2.36E-142,0.723736868,0.636,0.197,7.02E-138,PVL_Immature s2,TCF4,subset,0.723736868
1.18E-185,0.723464327,0.371,0.038,3.52E-181,PVL_Immature s2,NEURL1B,subset,0.723464327
4.53E-116,0.72034904,0.404,0.099,1.35E-111,PVL_Immature s2,LAMC1,subset,0.72034904
3.25E-192,0.719050544,0.338,0.025,9.66E-188,PVL_Immature s2,LGI4,subset,0.719050544
1.08E-88,0.716254348,0.444,0.22,3.21E-84,PVL_Immature s2,FAM213A,subset,0.716254348
2.17E-141,0.707838635,0.406,0.079,6.46E-137,PVL_Immature s2,TNS1,subset,0.707838635
5.33E-214,0.701464249,0.375,0.031,1.59E-209,PVL_Immature s2,PRKG1,subset,0.701464249
3.58E-139,0.701355465,0.445,0.089,1.07E-134,PVL_Immature s2,EFEMP2,subset,0.701355465
8.19E-101,0.698927321,0.455,0.128,2.43E-96,PVL_Immature s2,TGFBI,subset,0.698927321
3.53E-149,0.697624968,0.375,0.071,1.05E-144,PVL_Immature s2,ANO1,subset,0.697624968
1.86E-34,0.69674559,0.692,0.525,5.52E-30,PVL_Immature s2,IFITM1,subset,0.69674559
5.44E-179,0.690290551,0.291,0.019,1.62E-174,PVL_Immature s2,ITGA7,subset,0.690290551
4.09E-108,0.689448944,0.413,0.101,1.22E-103,PVL_Immature s2,C1orf54,subset,0.689448944
1.27E-54,0.686139227,0.304,0.094,3.76E-50,PVL_Immature s2,SPON2,subset,0.686139227
1.48E-85,0.684594177,0.286,0.054,4.41E-81,PVL_Immature s2,COL5A1,subset,0.684594177
7.89E-104,0.683179443,0.473,0.17,2.35E-99,PVL_Immature s2,PKIG,subset,0.683179443
4.02E-103,0.680104269,0.713,0.447,1.19E-98,PVL_Immature s2,PTMS,subset,0.680104269
1.43E-89,0.679620568,0.35,0.081,4.26E-85,PVL_Immature s2,CFH,subset,0.679620568
2.80E-180,0.679426231,0.339,0.03,8.33E-176,PVL_Immature s2,NID2,subset,0.679426231
2.47E-97,0.676183925,0.545,0.224,7.35E-93,PVL_Immature s2,SPTBN1,subset,0.676183925
2.00E-57,0.676058406,0.206,0.041,5.95E-53,PVL_Immature s2,ASPN,subset,0.676058406
1.09E-83,0.673517174,0.614,0.311,3.23E-79,PVL_Immature s2,STOM,subset,0.673517174
2.52E-151,0.673046949,0.902,0.487,7.51E-147,PVL_Immature s2,CST3,subset,0.673046949
2.47E-98,0.669498213,0.743,0.36,7.36E-94,PVL_Immature s2,CRIP2,subset,0.669498213
3.06E-156,0.666877292,0.364,0.044,9.08E-152,PVL_Immature s2,KCNE4,subset,0.666877292
1.81E-178,0.66533397,0.494,0.092,5.38E-174,PVL_Immature s2,ESAM,subset,0.66533397
1.85E-69,0.663540012,0.52,0.272,5.50E-65,PVL_Immature s2,ANKRD10,subset,0.663540012
2.70E-220,0.662751966,0.317,0.015,8.02E-216,PVL_Immature s2,EBF2,subset,0.662751966
9.48E-133,0.66180871,0.756,0.313,2.82E-128,PVL_Immature s2,IGFBP4,subset,0.66180871
1.29E-80,0.661649403,0.51,0.274,3.84E-76,PVL_Immature s2,RHOC,subset,0.661649403
4.74E-103,0.658657512,0.495,0.149,1.41E-98,PVL_Immature s2,HOPX,subset,0.658657512
9.59E-137,0.658149734,0.402,0.069,2.85E-132,PVL_Immature s2,PTN,subset,0.658149734
4.68E-216,0.655300847,0.294,0.013,1.39E-211,PVL_Immature s2,LZTS1,subset,0.655300847
1.74E-68,0.654708499,0.548,0.315,5.18E-64,PVL_Immature s2,CRTAP,subset,0.654708499
7.52E-90,0.652780265,0.484,0.202,2.24E-85,PVL_Immature s2,11-Sep,subset,0.652780265
2.26E-105,0.652581948,0.824,0.625,6.73E-101,PVL_Immature s2,C12orf57,subset,0.652581948
1.04E-86,0.65256568,0.704,0.496,3.10E-82,PVL_Immature s2,ARPC5,subset,0.65256568
1.86E-116,0.651181363,0.397,0.101,5.52E-112,PVL_Immature s2,VASN,subset,0.651181363
7.12E-145,0.649412335,0.29,0.04,2.12E-140,PVL_Immature s2,RNF152,subset,0.649412335
2.19E-83,0.647809574,0.499,0.238,6.53E-79,PVL_Immature s2,TSPAN3,subset,0.647809574
6.54E-53,0.645576201,0.683,0.497,1.94E-48,PVL_Immature s2,BST2,subset,0.645576201
2.58E-99,0.645374513,0.727,0.496,7.66E-95,PVL_Immature s2,EID1,subset,0.645374513
1.49E-85,0.644711708,0.668,0.432,4.44E-81,PVL_Immature s2,CHCHD10,subset,0.644711708
1.92E-189,0.640777776,0.287,0.015,5.72E-185,PVL_Immature s2,AVPR1A,subset,0.640777776
1.12E-153,0.639439568,0.308,0.029,3.34E-149,PVL_Immature s2,SEMA5A,subset,0.639439568
1.68E-164,0.637506209,0.318,0.037,5.00E-160,PVL_Immature s2,FRMD3,subset,0.637506209
2.35E-103,0.63710694,0.477,0.141,6.98E-99,PVL_Immature s2,CAV2,subset,0.63710694
9.31E-88,0.635917399,0.596,0.316,2.77E-83,PVL_Immature s2,PPP1R12A,subset,0.635917399
1.24E-167,0.633886167,0.332,0.031,3.70E-163,PVL_Immature s2,ECM2,subset,0.633886167
9.09E-100,0.632974409,0.416,0.121,2.70E-95,PVL_Immature s2,MPRIP,subset,0.632974409
4.84E-92,0.631654172,0.346,0.084,1.44E-87,PVL_Immature s2,SGCE,subset,0.631654172
1.28E-57,0.625516955,0.411,0.18,3.80E-53,PVL_Immature s2,MGLL,subset,0.625516955
7.00E-79,0.624501517,0.495,0.233,2.08E-74,PVL_Immature s2,MAP1LC3A,subset,0.624501517
3.44E-84,0.622074513,0.72,0.53,1.02E-79,PVL_Immature s2,TPM4,subset,0.622074513
2.05E-96,0.621698055,0.536,0.185,6.10E-92,PVL_Immature s2,ITM2C,subset,0.621698055
2.25E-102,0.621041505,0.297,0.049,6.68E-98,PVL_Immature s2,EMILIN1,subset,0.621041505
2.01E-80,0.619270351,0.603,0.329,5.98E-76,PVL_Immature s2,CYSTM1,subset,0.619270351
3.94E-109,0.611864598,0.423,0.126,1.17E-104,PVL_Immature s2,FERMT2,subset,0.611864598
1.67E-80,0.610017346,0.485,0.172,4.96E-76,PVL_Immature s2,GEM,subset,0.610017346
5.97E-158,0.609300247,0.291,0.023,1.78E-153,PVL_Immature s2,HEYL,subset,0.609300247
4.48E-106,0.60840994,0.444,0.118,1.33E-101,PVL_Immature s2,NRP1,subset,0.60840994
3.49E-107,0.601459645,0.333,0.072,1.04E-102,PVL_Immature s2,PEAK1,subset,0.601459645
3.75E-133,0.600222703,0.349,0.056,1.11E-128,PVL_Immature s2,SLCO3A1,subset,0.600222703
1.75E-142,0.599792763,0.276,0.031,5.20E-138,PVL_Immature s2,PLCE1,subset,0.599792763
5.35E-69,0.597448057,0.291,0.071,1.59E-64,PVL_Immature s2,MT1M,subset,0.597448057
3.41E-79,0.594459949,0.335,0.086,1.01E-74,PVL_Immature s2,CPM,subset,0.594459949
1.21E-63,0.591159289,0.371,0.165,3.61E-59,PVL_Immature s2,SPATS2L,subset,0.591159289
7.76E-115,0.5883606,0.347,0.065,2.31E-110,PVL_Immature s2,ECM1,subset,0.5883606
2.91E-164,0.587673983,0.329,0.059,8.65E-160,PVL_Immature s2,EPB41L1,subset,0.587673983
1.48E-91,0.58723161,0.31,0.06,4.40E-87,PVL_Immature s2,TNFAIP6,subset,0.58723161
6.20E-62,0.58702703,0.604,0.322,1.84E-57,PVL_Immature s2,MAGED2,subset,0.58702703
1.05E-149,0.585358737,0.219,0.012,3.13E-145,PVL_Immature s2,LYPD1,subset,0.585358737
1.76E-129,0.584651995,0.407,0.077,5.23E-125,PVL_Immature s2,ADAP2,subset,0.584651995
1.90E-147,0.584408516,0.565,0.147,5.65E-143,PVL_Immature s2,GNG11,subset,0.584408516
2.04E-103,0.583225048,0.47,0.134,6.06E-99,PVL_Immature s2,C1S,subset,0.583225048
1.92E-155,0.58290798,0.319,0.031,5.72E-151,PVL_Immature s2,MRVI1,subset,0.58290798
1.62E-100,0.581003902,0.311,0.064,4.82E-96,PVL_Immature s2,OAF,subset,0.581003902
2.13E-67,0.579624636,0.477,0.229,6.32E-63,PVL_Immature s2,LIMA1,subset,0.579624636
3.69E-97,0.577147326,0.432,0.129,1.10E-92,PVL_Immature s2,FKBP10,subset,0.577147326
5.74E-157,0.575633429,0.245,0.015,1.71E-152,PVL_Immature s2,REM1,subset,0.575633429
3.70E-76,0.57514773,0.501,0.253,1.10E-71,PVL_Immature s2,UBA2,subset,0.57514773
1.25E-201,0.572849911,0.338,0.023,3.72E-197,PVL_Immature s2,DAAM2,subset,0.572849911
7.05E-105,0.571775319,0.344,0.081,2.10E-100,PVL_Immature s2,SMTN,subset,0.571775319
5.99E-49,0.568421445,0.579,0.361,1.78E-44,PVL_Immature s2,ASAH1,subset,0.568421445
5.01E-108,0.564324925,0.338,0.062,1.49E-103,PVL_Immature s2,RBMS3,subset,0.564324925
2.48E-122,0.563339205,0.317,0.044,7.38E-118,PVL_Immature s2,FILIP1,subset,0.563339205
3.44E-31,0.56184867,0.471,0.296,1.02E-26,PVL_Immature s2,CEBPD,subset,0.56184867
1.51E-54,0.557530621,0.529,0.293,4.49E-50,PVL_Immature s2,ANXA6,subset,0.557530621
2.48E-113,0.556706305,0.319,0.053,7.37E-109,PVL_Immature s2,NDN,subset,0.556706305
8.59E-75,0.555808407,0.184,0.022,2.55E-70,PVL_Immature s2,EGFL6,subset,0.555808407
2.16E-57,0.555751555,0.471,0.238,6.44E-53,PVL_Immature s2,RSU1,subset,0.555751555
7.36E-115,0.554782651,0.336,0.061,2.19E-110,PVL_Immature s2,DDR2,subset,0.554782651
2.03E-61,0.554026485,0.477,0.198,6.04E-57,PVL_Immature s2,MT1E,subset,0.554026485
6.76E-103,0.552741707,0.297,0.069,2.01E-98,PVL_Immature s2,FAT1,subset,0.552741707
2.25E-117,0.55238322,0.31,0.045,6.70E-113,PVL_Immature s2,ADGRA2,subset,0.55238322
1.09E-64,0.550462056,0.523,0.277,3.25E-60,PVL_Immature s2,TLN1,subset,0.550462056
5.07E-55,0.549338108,0.363,0.177,1.51E-50,PVL_Immature s2,CSNK1E,subset,0.549338108
5.61E-65,0.548356662,0.586,0.296,1.67E-60,PVL_Immature s2,NGFRAP1,subset,0.548356662
3.15E-89,0.546493022,0.503,0.172,9.36E-85,PVL_Immature s2,ZEB2,subset,0.546493022
7.61E-71,0.542629131,0.816,0.688,2.26E-66,PVL_Immature s2,PPIB,subset,0.542629131
1.26E-114,0.54057632,0.335,0.057,3.76E-110,PVL_Immature s2,NES,subset,0.54057632
4.41E-82,0.539425558,0.325,0.084,1.31E-77,PVL_Immature s2,PHLDB1,subset,0.539425558
1.22E-58,0.539417384,0.636,0.345,3.63E-54,PVL_Immature s2,IFI16,subset,0.539417384
9.42E-75,0.539362243,0.35,0.134,2.80E-70,PVL_Immature s2,CLMN,subset,0.539362243
4.71E-95,0.538727675,0.343,0.079,1.40E-90,PVL_Immature s2,GPM6B,subset,0.538727675
3.92E-104,0.537654136,0.312,0.076,1.17E-99,PVL_Immature s2,SPECC1,subset,0.537654136
2.44E-201,0.53712923,0.271,0.01,7.25E-197,PVL_Immature s2,TRPC6,subset,0.53712923
1.77E-81,0.534350842,0.385,0.134,5.25E-77,PVL_Immature s2,ARHGAP1,subset,0.534350842
1.27E-87,0.533417676,0.918,0.709,3.79E-83,PVL_Immature s2,VIM,subset,0.533417676
1.45E-81,0.533382382,0.324,0.089,4.32E-77,PVL_Immature s2,GPRC5C,subset,0.533382382
2.27E-24,0.5327335,0.689,0.576,6.74E-20,PVL_Immature s2,NDUFB2,subset,0.5327335
8.00E-29,0.531760112,0.402,0.235,2.38E-24,PVL_Immature s2,HES1,subset,0.531760112
7.27E-24,0.531157326,0.377,0.266,2.16E-19,PVL_Immature s2,NDUFA13,subset,0.531157326
1.39E-126,0.528486412,0.287,0.033,4.13E-122,PVL_Immature s2,SSTR2,subset,0.528486412
8.94E-51,0.528407149,0.517,0.299,2.66E-46,PVL_Immature s2,ILK,subset,0.528407149
5.36E-50,0.525080346,0.404,0.187,1.59E-45,PVL_Immature s2,PDLIM2,subset,0.525080346
3.58E-157,0.521219026,0.275,0.02,1.07E-152,PVL_Immature s2,ANGPT1,subset,0.521219026
7.05E-44,0.517635934,0.69,0.561,2.10E-39,PVL_Immature s2,RPS27L,subset,0.517635934
2.91E-121,0.514134733,0.271,0.03,8.65E-117,PVL_Immature s2,ADAMTS12,subset,0.514134733
3.46E-114,0.511608687,0.237,0.026,1.03E-109,PVL_Immature s2,MOCS1,subset,0.511608687
1.15E-89,0.51046278,0.384,0.1,3.41E-85,PVL_Immature s2,PLS3,subset,0.51046278
6.09E-53,0.507250075,0.688,0.524,1.81E-48,PVL_Immature s2,BSG,subset,0.507250075
4.96E-53,0.506943167,0.208,0.087,1.47E-48,PVL_Immature s2,IGFBP2,subset,0.506943167
3.10E-34,0.506897181,0.59,0.394,9.22E-30,PVL_Immature s2,ISG15,subset,0.506897181
2.54E-86,0.506421249,0.356,0.091,7.55E-82,PVL_Immature s2,MXRA8,subset,0.506421249
6.08E-45,0.506414349,0.667,0.465,1.81E-40,PVL_Immature s2,TUBA1A,subset,0.506414349
4.98E-115,0.505948192,0.255,0.036,1.48E-110,PVL_Immature s2,IL34,subset,0.505948192
1.52E-87,0.504804542,0.311,0.101,4.52E-83,PVL_Immature s2,EVA1B,subset,0.504804542
1.61E-64,0.504721404,0.423,0.165,4.79E-60,PVL_Immature s2,RBPMS,subset,0.504721404
2.42E-80,0.503430199,0.371,0.129,7.20E-76,PVL_Immature s2,PARVA,subset,0.503430199
2.19E-154,0.502011394,0.252,0.016,6.52E-150,PVL_Immature s2,CTD-3193K9.4,subset,0.502011394
3.14E-76,0.501545544,0.333,0.095,9.34E-72,PVL_Immature s2,ARHGAP10,subset,0.501545544
0,3.580799824,0.426,0.022,0,PVL Immature s1,CCL19,subset,3.580799824
0,2.652190348,0.664,0.131,0,PVL Immature s1,CCL2,subset,2.652190348
0,2.633707712,0.447,0.01,0,PVL Immature s1,CCL21,subset,2.633707712
0,2.424021905,0.754,0.058,0,PVL Immature s1,RGS5,subset,2.424021905
0,2.199113988,0.981,0.285,0,PVL Immature s1,IGFBP7,subset,2.199113988
0,2.04674502,0.651,0.178,0,PVL Immature s1,IGFBP5,subset,2.04674502
0,2.045035565,0.935,0.265,0,PVL Immature s1,CALD1,subset,2.045035565
0,2.040519637,0.856,0.171,0,PVL Immature s1,TAGLN,subset,2.040519637
0,1.897821448,0.818,0.183,0,PVL Immature s1,ACTA2,subset,1.897821448
0,1.878255954,0.903,0.209,0,PVL Immature s1,MYL9,subset,1.878255954
0,1.867667131,0.851,0.134,0,PVL Immature s1,LHFP,subset,1.867667131
0,1.83388893,0.639,0.056,0,PVL Immature s1,STEAP4,subset,1.83388893
0,1.822826964,0.811,0.207,0,PVL Immature s1,TIMP3,subset,1.822826964
0,1.781618414,0.677,0.068,0,PVL Immature s1,NDUFA4L2,subset,1.781618414
0,1.769126895,0.514,0.067,0,PVL Immature s1,MT1M,subset,1.769126895
0,1.754354505,0.693,0.132,0,PVL Immature s1,COL18A1,subset,1.754354505
0,1.705559397,0.636,0.088,0,PVL Immature s1,THY1,subset,1.705559397
6.99661183045164e-319,1.704192469,0.375,0.052,2.08030259554819e-314,PVL Immature s1,C2orf40,subset,1.704192469
0,1.6504684,0.688,0.086,0,PVL Immature s1,GGT5,subset,1.6504684
0,1.630775896,0.864,0.239,0,PVL Immature s1,SERPING1,subset,1.630775896
0,1.623875807,0.899,0.565,0,PVL Immature s1,MT2A,subset,1.623875807
0,1.585459881,0.512,0.065,0,PVL Immature s1,C11orf96,subset,1.585459881
1.24E-206,1.565207378,0.269,0.031,3.69E-202,PVL Immature s1,CCL8,subset,1.565207378
0,1.557932675,0.819,0.175,0,PVL Immature s1,TPM2,subset,1.557932675
0,1.547901477,0.7,0.111,0,PVL Immature s1,CPE,subset,1.547901477
0,1.527452251,0.753,0.129,0,PVL Immature s1,C1S,subset,1.527452251
0,1.516731182,0.687,0.108,0,PVL Immature s1,NOTCH3,subset,1.516731182
0,1.478129677,0.696,0.105,0,PVL Immature s1,SOD3,subset,1.478129677
0,1.470698684,0.648,0.122,0,PVL Immature s1,COL4A2,subset,1.470698684
0,1.464898767,0.597,0.097,0,PVL Immature s1,COL4A1,subset,1.464898767
0,1.448828954,0.66,0.116,0,PVL Immature s1,C1R,subset,1.448828954
0,1.448350976,0.868,0.434,0,PVL Immature s1,TIMP1,subset,1.448350976
0,1.43687326,0.665,0.116,0,PVL Immature s1,FILIP1L,subset,1.43687326
0,1.432766006,0.389,0.035,0,PVL Immature s1,MT1A,subset,1.432766006
0,1.42560241,0.656,0.148,0,PVL Immature s1,NR2F2,subset,1.42560241
0,1.420060731,0.609,0.167,0,PVL Immature s1,RGS16,subset,1.420060731
0,1.41698474,0.657,0.076,0,PVL Immature s1,PDGFRB,subset,1.41698474
0,1.409553028,0.979,0.567,0,PVL Immature s1,IFITM3,subset,1.409553028
0,1.405866904,0.766,0.133,0,PVL Immature s1,BGN,subset,1.405866904
0,1.404531675,0.892,0.232,0,PVL Immature s1,SPARC,subset,1.404531675
8.40E-293,1.398204211,0.656,0.302,2.50E-288,PVL Immature s1,MYC,subset,1.398204211
0,1.396637028,0.665,0.117,0,PVL Immature s1,MAP1B,subset,1.396637028
0,1.384498339,0.592,0.051,0,PVL Immature s1,SYNPO2,subset,1.384498339
3.46E-292,1.374171093,0.624,0.195,1.03E-287,PVL Immature s1,MT1E,subset,1.374171093
0,1.359588518,0.732,0.138,0,PVL Immature s1,COL6A2,subset,1.359588518
0,1.357997174,0.68,0.109,0,PVL Immature s1,PCOLCE,subset,1.357997174
0,1.32617578,0.664,0.139,0,PVL Immature s1,EPS8,subset,1.32617578
0,1.324416343,0.614,0.131,0,PVL Immature s1,TINAGL1,subset,1.324416343
0,1.308257,0.557,0.051,0,PVL Immature s1,GJA4,subset,1.308257
0,1.308236798,0.52,0.073,0,PVL Immature s1,FHL1,subset,1.308236798
